#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PPP1CA	PPP2R5B	9606.ENSP00000326031	9606.ENSP00000164133	0	0	0	0	0.062	0.246	0.540	0.262	0.727
PPP1CA	PPP2CB	9606.ENSP00000326031	9606.ENSP00000221138	0	0	0.397	0.932	0.086	0.162	0.900	0.505	0.921
PPP1CA	PPP1R1B	9606.ENSP00000326031	9606.ENSP00000254079	0	0	0	0	0	0.462	0.900	0.896	0.993
PPP1CA	PPP2R5A	9606.ENSP00000326031	9606.ENSP00000261461	0	0	0	0	0.062	0.246	0.900	0.406	0.952
PPP1CA	PPP2R3A	9606.ENSP00000326031	9606.ENSP00000264977	0	0	0	0	0.063	0.139	0.720	0.279	0.815
PPP1CA	PRKCB	9606.ENSP00000326031	9606.ENSP00000305355	0	0	0	0	0	0.285	0	0.276	0.460
PPP1CA	PRKACA	9606.ENSP00000326031	9606.ENSP00000309591	0	0	0	0	0.105	0.139	0.650	0.188	0.751
PPP1CA	PPP2R1B	9606.ENSP00000326031	9606.ENSP00000311344	0	0	0	0	0.214	0.247	0.540	0.206	0.754
PPP1CA	PPP2R1A	9606.ENSP00000326031	9606.ENSP00000324804	0	0	0	0	0.392	0.247	0.900	0.434	0.970
PPP1CA	PPP2R2A	9606.ENSP00000326031	9606.ENSP00000325074	0	0	0	0	0.101	0.248	0.900	0.660	0.973
PPP1CA	PPP3CC	9606.ENSP00000326031	9606.ENSP00000380878	0	0	0.231	0.868	0.103	0.064	0.540	0.259	0.603
PPP1CA	PPP2R2B	9606.ENSP00000326031	9606.ENSP00000377936	0	0	0	0	0.084	0.248	0.540	0.253	0.731
PPP1CA	PPP2R2C	9606.ENSP00000326031	9606.ENSP00000335083	0	0	0	0	0.084	0.248	0.540	0.464	0.807
PPP1CA	PPP2R3B	9606.ENSP00000326031	9606.ENSP00000375080	0	0	0	0	0.063	0.139	0.720	0.321	0.826
PPP1CA	PPP2R2D	9606.ENSP00000326031	9606.ENSP00000399970	0	0	0	0	0.084	0.248	0.720	0.389	0.866
PPP1CA	PPP2R5E	9606.ENSP00000326031	9606.ENSP00000337641	0	0	0	0	0.091	0.555	0.540	0.436	0.881
PPP1CA	PPP3CA	9606.ENSP00000326031	9606.ENSP00000378323	0	0	0.205	0.869	0.103	0.064	0.900	0.355	0.914
PPP1CA	PPP3CB	9606.ENSP00000326031	9606.ENSP00000378306	0	0	0.211	0.866	0.103	0.077	0.900	0.333	0.915
PPP1CA	PRKACG	9606.ENSP00000326031	9606.ENSP00000366488	0	0	0	0	0.105	0.139	0.900	0.188	0.929
PPP1CA	PRKACB	9606.ENSP00000326031	9606.ENSP00000359719	0	0	0	0	0.105	0.139	0.900	0.209	0.930
PPP1CA	PPP2CA	9606.ENSP00000326031	9606.ENSP00000418447	0	0	0.396	0.929	0.212	0.312	0.900	0.637	0.945
PPP1CA	PPP2R5C	9606.ENSP00000326031	9606.ENSP00000412324	0	0	0	0	0.088	0.364	0.900	0.354	0.957
PPP1CA	PPP2R5D	9606.ENSP00000326031	9606.ENSP00000417963	0	0	0	0	0.105	0.426	0.900	0.370	0.963
PPP1CA	PPP1CB	9606.ENSP00000326031	9606.ENSP00000378769	0	0	0.447	0.983	0.071	0.881	0.900	0.941	0.988
PPP1CA	PPP1CC	9606.ENSP00000326031	9606.ENSP00000341779	0	0	0.446	0.982	0.081	0.898	0.900	0.905	0.990
PPP1CB	PPP2R5B	9606.ENSP00000378769	9606.ENSP00000164133	0	0	0	0	0.062	0.246	0.540	0.245	0.721
PPP1CB	PPP2CB	9606.ENSP00000378769	9606.ENSP00000221138	0	0	0.416	0.928	0.086	0.162	0.900	0.545	0.922
PPP1CB	PPP1R1B	9606.ENSP00000378769	9606.ENSP00000254079	0	0	0	0	0	0	0.800	0.377	0.870
PPP1CB	PPP2R5A	9606.ENSP00000378769	9606.ENSP00000261461	0	0	0	0	0.062	0.246	0.900	0.375	0.949
PPP1CB	PPP2R3A	9606.ENSP00000378769	9606.ENSP00000264977	0	0	0	0	0.063	0.139	0.720	0.194	0.793
PPP1CB	PPP2R1B	9606.ENSP00000378769	9606.ENSP00000311344	0	0	0	0	0.214	0.247	0.540	0.277	0.777
PPP1CB	PPP2R1A	9606.ENSP00000378769	9606.ENSP00000324804	0	0	0	0	0.214	0.247	0.900	0.400	0.959
PPP1CB	PPP2R2A	9606.ENSP00000378769	9606.ENSP00000325074	0	0	0	0	0.084	0.248	0.900	0.447	0.956
PPP1CB	PPP2R2C	9606.ENSP00000378769	9606.ENSP00000335083	0	0	0	0	0.084	0.248	0.540	0.338	0.762
PPP1CB	PPP2R5E	9606.ENSP00000378769	9606.ENSP00000337641	0	0	0	0	0.097	0.246	0.540	0.229	0.726
PPP1CB	PPP1CC	9606.ENSP00000378769	9606.ENSP00000341779	0	0	0.447	0.983	0.128	0.883	0.900	0.896	0.989
PPP1CB	PPP2R3B	9606.ENSP00000378769	9606.ENSP00000375080	0	0	0	0	0.063	0.139	0.720	0.181	0.790
PPP1CB	PPP2R2B	9606.ENSP00000378769	9606.ENSP00000377936	0	0	0	0	0.084	0.248	0.540	0.228	0.722
PPP1CB	PPP3CB	9606.ENSP00000378769	9606.ENSP00000378306	0	0	0	0.870	0.103	0.056	0.900	0.431	0.912
PPP1CB	PPP3CA	9606.ENSP00000378769	9606.ENSP00000378323	0	0	0	0.873	0.135	0.056	0.900	0.419	0.915
PPP1CB	PPP3CC	9606.ENSP00000378769	9606.ENSP00000380878	0	0	0.205	0.871	0.103	0.056	0.540	0.299	0.600
PPP1CB	PPP2R5D	9606.ENSP00000378769	9606.ENSP00000417963	0	0	0	0	0.062	0.246	0.540	0.395	0.776
PPP1CB	PPP2R2D	9606.ENSP00000378769	9606.ENSP00000399970	0	0	0	0	0.084	0.248	0.720	0.410	0.871
PPP1CB	PPP2CA	9606.ENSP00000378769	9606.ENSP00000418447	0	0	0.415	0.926	0.132	0.162	0.900	0.620	0.926
PPP1CB	PPP2R5C	9606.ENSP00000378769	9606.ENSP00000412324	0	0	0	0	0.062	0.364	0.900	0.361	0.956
PPP1CC	PPP2R5B	9606.ENSP00000341779	9606.ENSP00000164133	0	0	0	0	0.062	0.246	0.540	0.249	0.723
PPP1CC	PPP2CB	9606.ENSP00000341779	9606.ENSP00000221138	0	0	0.404	0.934	0.086	0.162	0.900	0.496	0.921
PPP1CC	PPP1R1B	9606.ENSP00000341779	9606.ENSP00000254079	0	0	0	0	0	0.270	0.800	0.529	0.925
PPP1CC	PPP2R5A	9606.ENSP00000341779	9606.ENSP00000261461	0	0	0	0	0.062	0.246	0.900	0.408	0.952
PPP1CC	PPP2R3A	9606.ENSP00000341779	9606.ENSP00000264977	0	0	0	0	0.063	0.139	0.720	0.361	0.836
PPP1CC	PPP2R1B	9606.ENSP00000341779	9606.ENSP00000311344	0	0	0	0	0.214	0.247	0.540	0.357	0.801
PPP1CC	PPP2R1A	9606.ENSP00000341779	9606.ENSP00000324804	0	0	0	0	0.232	0.247	0.900	0.463	0.964
PPP1CC	PPP2R2A	9606.ENSP00000341779	9606.ENSP00000325074	0	0	0	0	0.084	0.248	0.900	0.412	0.954
PPP1CC	PPP2R2C	9606.ENSP00000341779	9606.ENSP00000335083	0	0	0	0	0.084	0.248	0.540	0.464	0.807
PPP1CC	PPP2R5E	9606.ENSP00000341779	9606.ENSP00000337641	0	0	0	0	0.138	0.246	0.540	0.369	0.786
PPP1CC	PPP3CC	9606.ENSP00000341779	9606.ENSP00000380878	0	0	0.216	0.868	0.103	0.056	0.540	0.265	0.599
PPP1CC	PPP2R2B	9606.ENSP00000341779	9606.ENSP00000377936	0	0	0	0	0.084	0.248	0.540	0.299	0.748
PPP1CC	PPP2R3B	9606.ENSP00000341779	9606.ENSP00000375080	0	0	0	0	0.063	0.139	0.720	0.408	0.848
PPP1CC	PPP2R2D	9606.ENSP00000341779	9606.ENSP00000399970	0	0	0	0	0.084	0.248	0.720	0.394	0.867
PPP1CC	PPP3CA	9606.ENSP00000341779	9606.ENSP00000378323	0	0	0.205	0.871	0.103	0.056	0.900	0.308	0.913
PPP1CC	PPP3CB	9606.ENSP00000341779	9606.ENSP00000378306	0	0	0.212	0.868	0.103	0.144	0.900	0.342	0.921
PPP1CC	PPP2CA	9606.ENSP00000341779	9606.ENSP00000418447	0	0	0.402	0.931	0.365	0.162	0.900	0.735	0.946
PPP1CC	PPP2R5D	9606.ENSP00000341779	9606.ENSP00000417963	0	0	0	0	0.062	0.246	0.900	0.383	0.950
PPP1CC	PPP2R5C	9606.ENSP00000341779	9606.ENSP00000412324	0	0	0	0	0.062	0.364	0.900	0.378	0.958
PPP1R1B	PPP2CB	9606.ENSP00000254079	9606.ENSP00000221138	0	0	0	0	0	0	0.900	0.048	0.900
PPP1R1B	PPP2R2D	9606.ENSP00000254079	9606.ENSP00000399970	0	0	0	0	0.062	0	0	0.434	0.446
PPP1R1B	SLC18A2	9606.ENSP00000254079	9606.ENSP00000298472	0	0	0	0	0	0	0	0.521	0.521
PPP1R1B	SLC6A3	9606.ENSP00000254079	9606.ENSP00000270349	0	0	0	0	0	0	0	0.612	0.612
PPP1R1B	TH	9606.ENSP00000254079	9606.ENSP00000370571	0	0	0	0	0.052	0	0	0.699	0.702
PPP1R1B	PRKACA	9606.ENSP00000254079	9606.ENSP00000309591	0	0	0	0	0	0.265	0.800	0	0.846
PPP1R1B	PPP2R1B	9606.ENSP00000254079	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0.045	0.900
PPP1R1B	PRKACB	9606.ENSP00000254079	9606.ENSP00000359719	0	0	0	0	0.060	0.092	0.900	0	0.907
PPP1R1B	PRKACG	9606.ENSP00000254079	9606.ENSP00000366488	0	0	0	0	0	0.105	0.900	0.068	0.909
PPP1R1B	PPP3CB	9606.ENSP00000254079	9606.ENSP00000378306	0	0	0	0	0	0	0.900	0.142	0.910
PPP1R1B	PPP2CA	9606.ENSP00000254079	9606.ENSP00000418447	0	0	0	0	0	0	0.900	0.218	0.918
PPP1R1B	PPP3CC	9606.ENSP00000254079	9606.ENSP00000380878	0	0	0	0	0	0	0.900	0.230	0.919
PPP1R1B	PPP2R1A	9606.ENSP00000254079	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0.322	0.929
PPP1R1B	PPP3CA	9606.ENSP00000254079	9606.ENSP00000378323	0	0	0	0	0.080	0	0.900	0.298	0.929
PPP1R1B	PPP2R5D	9606.ENSP00000254079	9606.ENSP00000417963	0	0	0	0	0	0	0.900	0.463	0.944
PPP2CA	PPP2R5B	9606.ENSP00000418447	9606.ENSP00000164133	0	0	0	0	0.062	0.996	0.800	0.830	0.999
PPP2CA	PPP2CB	9606.ENSP00000418447	9606.ENSP00000221138	0	0	0.449	0.986	0	0.772	0.900	0.701	0.976
PPP2CA	PPP2R5A	9606.ENSP00000418447	9606.ENSP00000261461	0	0	0	0	0.062	0.999	0.900	0.920	0.999
PPP2CA	PPP2R3C	9606.ENSP00000418447	9606.ENSP00000261475	0	0	0	0	0.110	0.350	0	0.661	0.787
PPP2CA	PRKCG	9606.ENSP00000418447	9606.ENSP00000263431	0	0	0	0	0	0.113	0.600	0.063	0.638
PPP2CA	PPP2R3A	9606.ENSP00000418447	9606.ENSP00000264977	0	0	0	0	0.065	0.529	0.720	0.828	0.976
PPP2CA	PRKCB	9606.ENSP00000418447	9606.ENSP00000305355	0	0	0	0	0	0.113	0.600	0.101	0.653
PPP2CA	PPP2R1B	9606.ENSP00000418447	9606.ENSP00000311344	0	0	0	0	0.235	0.997	0.800	0.906	0.999
PPP2CA	PPP2R1A	9606.ENSP00000418447	9606.ENSP00000324804	0	0	0	0	0.605	0.997	0.900	0.993	0.999
PPP2CA	PPP2R2A	9606.ENSP00000418447	9606.ENSP00000325074	0	0	0	0	0.245	0.997	0.900	0.987	0.999
PPP2CA	PPP2R2C	9606.ENSP00000418447	9606.ENSP00000335083	0	0	0	0	0.167	0.996	0.800	0.766	0.999
PPP2CA	PPP2R5E	9606.ENSP00000418447	9606.ENSP00000337641	0	0	0	0	0.253	0.996	0.800	0.765	0.999
PPP2CA	PPP2R3B	9606.ENSP00000418447	9606.ENSP00000375080	0	0	0	0	0.065	0.998	0.900	0.723	0.999
PPP2CA	PPP2R2B	9606.ENSP00000418447	9606.ENSP00000377936	0	0	0	0	0.167	0.885	0.900	0.634	0.996
PPP2CA	PPP3CB	9606.ENSP00000418447	9606.ENSP00000378306	0	0	0	0.881	0.086	0.104	0.900	0.262	0.913
PPP2CA	PPP3CA	9606.ENSP00000418447	9606.ENSP00000378323	0	0	0	0.886	0.086	0.104	0.900	0.455	0.915
PPP2CA	PPP3CC	9606.ENSP00000418447	9606.ENSP00000380878	0	0	0	0.874	0.086	0.104	0.540	0.185	0.598
PPP2CA	PPP2R2D	9606.ENSP00000418447	9606.ENSP00000399970	0	0	0	0	0.167	0.997	0.800	0.667	0.999
PPP2CA	PRKCA	9606.ENSP00000418447	9606.ENSP00000408695	0	0	0	0	0	0.113	0.600	0.262	0.715
PPP2CA	PPP2R5C	9606.ENSP00000418447	9606.ENSP00000412324	0	0	0	0	0.096	0.999	0.900	0.847	0.999
PPP2CA	PPP2R5D	9606.ENSP00000418447	9606.ENSP00000417963	0	0	0	0	0.073	0.996	0.800	0.774	0.999
PPP2CB	PPP2R5B	9606.ENSP00000221138	9606.ENSP00000164133	0	0	0	0	0.062	0.534	0.800	0.599	0.960
PPP2CB	PPP3CC	9606.ENSP00000221138	9606.ENSP00000380878	0	0	0	0.877	0.086	0.104	0.540	0.364	0.607
PPP2CB	PRKCG	9606.ENSP00000221138	9606.ENSP00000263431	0	0	0	0	0	0.113	0.600	0.048	0.632
PPP2CB	PRKCA	9606.ENSP00000221138	9606.ENSP00000408695	0	0	0	0	0	0.113	0.600	0.118	0.659
PPP2CB	PRKCB	9606.ENSP00000221138	9606.ENSP00000305355	0	0	0	0	0	0.272	0.600	0.048	0.698
PPP2CB	PPP3CB	9606.ENSP00000221138	9606.ENSP00000378306	0	0	0	0.885	0.086	0.104	0.900	0.406	0.914
PPP2CB	PPP3CA	9606.ENSP00000221138	9606.ENSP00000378323	0	0	0	0.888	0.086	0.104	0.900	0.388	0.914
PPP2CB	PPP2R3A	9606.ENSP00000221138	9606.ENSP00000264977	0	0	0	0	0.065	0.139	0.720	0.697	0.922
PPP2CB	PPP2R3C	9606.ENSP00000221138	9606.ENSP00000261475	0	0	0	0	0.065	0.795	0	0.645	0.926
PPP2CB	PPP2R3B	9606.ENSP00000221138	9606.ENSP00000375080	0	0	0	0	0.065	0.708	0.720	0.594	0.964
PPP2CB	PPP2R2C	9606.ENSP00000221138	9606.ENSP00000335083	0	0	0	0	0.167	0.735	0.800	0.654	0.982
PPP2CB	PPP2R5A	9606.ENSP00000221138	9606.ENSP00000261461	0	0	0	0	0.062	0.809	0.900	0.600	0.991
PPP2CB	PPP2R2B	9606.ENSP00000221138	9606.ENSP00000377936	0	0	0	0	0.167	0.913	0.800	0.578	0.993
PPP2CB	PPP2R5E	9606.ENSP00000221138	9606.ENSP00000337641	0	0	0	0	0.062	0.939	0.800	0.595	0.994
PPP2CB	PPP2R5C	9606.ENSP00000221138	9606.ENSP00000412324	0	0	0	0	0.062	0.873	0.900	0.607	0.994
PPP2CB	PPP2R2D	9606.ENSP00000221138	9606.ENSP00000399970	0	0	0	0	0.167	0.954	0.800	0.642	0.996
PPP2CB	PPP2R1B	9606.ENSP00000221138	9606.ENSP00000311344	0	0	0	0	0.235	0.960	0.800	0.814	0.998
PPP2CB	PPP2R2A	9606.ENSP00000221138	9606.ENSP00000325074	0	0	0	0	0.167	0.997	0.900	0.644	0.999
PPP2CB	PPP2R5D	9606.ENSP00000221138	9606.ENSP00000417963	0	0	0	0	0.062	0.996	0.800	0.599	0.999
PPP2CB	PPP2R1A	9606.ENSP00000221138	9606.ENSP00000324804	0	0	0	0	0.235	0.997	0.900	0.764	0.999
PPP2R1A	PPP2R5B	9606.ENSP00000324804	9606.ENSP00000164133	0	0	0	0	0.088	0.996	0.800	0.701	0.999
PPP2R1A	PPP2R5A	9606.ENSP00000324804	9606.ENSP00000261461	0	0	0	0	0.088	0.996	0.900	0.828	0.999
PPP2R1A	PPP2R3C	9606.ENSP00000324804	9606.ENSP00000261475	0	0	0	0	0.067	0.427	0	0.636	0.788
PPP2R1A	PRKCG	9606.ENSP00000324804	9606.ENSP00000263431	0	0	0	0	0	0	0.600	0.047	0.602
PPP2R1A	PPP2R3A	9606.ENSP00000324804	9606.ENSP00000264977	0	0	0	0	0.064	0.823	0.720	0.876	0.993
PPP2R1A	PRKCB	9606.ENSP00000324804	9606.ENSP00000305355	0	0	0	0	0	0	0.600	0.145	0.643
PPP2R1A	PPP2R1B	9606.ENSP00000324804	9606.ENSP00000311344	0	0	0	0.983	0	0.992	0.800	0.813	0.998
PPP2R1A	PRKCA	9606.ENSP00000324804	9606.ENSP00000408695	0	0	0	0	0	0	0.600	0.124	0.634
PPP2R1A	PPP3CC	9606.ENSP00000324804	9606.ENSP00000380878	0	0	0	0	0.084	0.247	0.540	0.149	0.694
PPP2R1A	PPP3CB	9606.ENSP00000324804	9606.ENSP00000378306	0	0	0	0	0.084	0.247	0.900	0.127	0.931
PPP2R1A	PPP3CA	9606.ENSP00000324804	9606.ENSP00000378323	0	0	0	0	0.084	0.247	0.900	0.152	0.933
PPP2R1A	PPP2R2B	9606.ENSP00000324804	9606.ENSP00000377936	0	0	0	0	0.124	0.943	0.900	0.644	0.998
PPP2R1A	PPP2R2A	9606.ENSP00000324804	9606.ENSP00000325074	0	0	0	0	0.177	0.996	0.900	0.961	0.999
PPP2R1A	PPP2R2D	9606.ENSP00000324804	9606.ENSP00000399970	0	0	0	0	0.124	0.996	0.800	0.672	0.999
PPP2R1A	PPP2R5E	9606.ENSP00000324804	9606.ENSP00000337641	0	0	0	0	0.200	0.996	0.800	0.746	0.999
PPP2R1A	PPP2R5C	9606.ENSP00000324804	9606.ENSP00000412324	0	0	0	0	0.119	0.996	0.900	0.902	0.999
PPP2R1A	PPP2R3B	9606.ENSP00000324804	9606.ENSP00000375080	0	0	0	0	0.064	0.993	0.720	0.703	0.999
PPP2R1A	PPP2R2C	9606.ENSP00000324804	9606.ENSP00000335083	0	0	0	0	0.124	0.996	0.800	0.605	0.999
PPP2R1A	PPP2R5D	9606.ENSP00000324804	9606.ENSP00000417963	0	0	0	0	0.127	0.996	0.800	0.728	0.999
PPP2R1B	PPP2R5B	9606.ENSP00000311344	9606.ENSP00000164133	0	0	0	0	0.088	0.646	0.800	0.645	0.974
PPP2R1B	PPP2R5A	9606.ENSP00000311344	9606.ENSP00000261461	0	0	0	0	0.088	0.996	0.800	0.676	0.999
PPP2R1B	PPP2R3C	9606.ENSP00000311344	9606.ENSP00000261475	0	0	0	0	0.067	0.368	0	0.676	0.792
PPP2R1B	PRKCG	9606.ENSP00000311344	9606.ENSP00000263431	0	0	0	0	0	0	0.600	0.047	0.602
PPP2R1B	PPP2R3A	9606.ENSP00000311344	9606.ENSP00000264977	0	0	0	0	0.064	0.519	0.540	0.742	0.939
PPP2R1B	PRKCB	9606.ENSP00000311344	9606.ENSP00000305355	0	0	0	0	0	0	0.600	0.047	0.602
PPP2R1B	PRKCA	9606.ENSP00000311344	9606.ENSP00000408695	0	0	0	0	0	0	0.600	0.101	0.625
PPP2R1B	PPP3CB	9606.ENSP00000311344	9606.ENSP00000378306	0	0	0	0	0.084	0.247	0.540	0.110	0.679
PPP2R1B	PPP3CC	9606.ENSP00000311344	9606.ENSP00000380878	0	0	0	0	0.084	0.247	0.540	0.140	0.690
PPP2R1B	PPP3CA	9606.ENSP00000311344	9606.ENSP00000378323	0	0	0	0	0.084	0.247	0.540	0.219	0.719
PPP2R1B	PPP2R3B	9606.ENSP00000311344	9606.ENSP00000375080	0	0	0	0	0.064	0.404	0.600	0.698	0.923
PPP2R1B	PPP2R2B	9606.ENSP00000311344	9606.ENSP00000377936	0	0	0	0	0.124	0.850	0.800	0.649	0.989
PPP2R1B	PPP2R2D	9606.ENSP00000311344	9606.ENSP00000399970	0	0	0	0	0.124	0.882	0.800	0.724	0.993
PPP2R1B	PPP2R5D	9606.ENSP00000311344	9606.ENSP00000417963	0	0	0	0	0.088	0.941	0.800	0.602	0.995
PPP2R1B	PPP2R5E	9606.ENSP00000311344	9606.ENSP00000337641	0	0	0	0	0.088	0.937	0.800	0.706	0.996
PPP2R1B	PPP2R5C	9606.ENSP00000311344	9606.ENSP00000412324	0	0	0	0	0.088	0.938	0.800	0.736	0.996
PPP2R1B	PPP2R2A	9606.ENSP00000311344	9606.ENSP00000325074	0	0	0	0	0.124	0.959	0.800	0.714	0.997
PPP2R1B	PPP2R2C	9606.ENSP00000311344	9606.ENSP00000335083	0	0	0	0	0.124	0.996	0.800	0.728	0.999
PPP2R2A	PPP2R5B	9606.ENSP00000325074	9606.ENSP00000164133	0	0	0	0	0.076	0.391	0.540	0.719	0.917
PPP2R2A	PPP2R5A	9606.ENSP00000325074	9606.ENSP00000261461	0	0	0	0	0.076	0.389	0.900	0.821	0.988
PPP2R2A	PPP2R3C	9606.ENSP00000325074	9606.ENSP00000261475	0	0	0	0	0.064	0	0	0.706	0.713
PPP2R2A	PPP2R3A	9606.ENSP00000325074	9606.ENSP00000264977	0	0	0	0	0.063	0	0.720	0.836	0.953
PPP2R2A	PPP3CC	9606.ENSP00000325074	9606.ENSP00000380878	0	0	0	0	0.127	0.248	0.540	0.165	0.714
PPP2R2A	PPP2R2B	9606.ENSP00000325074	9606.ENSP00000377936	0	0	0	0.982	0	0.277	0.800	0.831	0.851
PPP2R2A	PPP2R2C	9606.ENSP00000325074	9606.ENSP00000335083	0	0	0	0.981	0.062	0.307	0.800	0.832	0.860
PPP2R2A	PPP2R5E	9606.ENSP00000325074	9606.ENSP00000337641	0	0	0	0	0.121	0.249	0.540	0.751	0.914
PPP2R2A	PPP3CB	9606.ENSP00000325074	9606.ENSP00000378306	0	0	0	0	0.127	0.248	0.900	0.140	0.936
PPP2R2A	PPP3CA	9606.ENSP00000325074	9606.ENSP00000378323	0	0	0	0	0.131	0.317	0.900	0.233	0.948
PPP2R2A	PPP2R5D	9606.ENSP00000325074	9606.ENSP00000417963	0	0	0	0	0.083	0.750	0.540	0.713	0.965
PPP2R2A	PPP2R3B	9606.ENSP00000325074	9606.ENSP00000375080	0	0	0	0	0.063	0	0.900	0.733	0.972
PPP2R2A	PPP2R2D	9606.ENSP00000325074	9606.ENSP00000399970	0	0	0	0.984	0	0.879	0.800	0.849	0.975
PPP2R2A	PPP2R5C	9606.ENSP00000325074	9606.ENSP00000412324	0	0	0	0	0.099	0.751	0.900	0.807	0.995
PPP2R2B	PPP2R5B	9606.ENSP00000377936	9606.ENSP00000164133	0	0	0	0	0.076	0.249	0.540	0.638	0.869
PPP2R2B	PPP2R5A	9606.ENSP00000377936	9606.ENSP00000261461	0	0	0	0	0.076	0.249	0.540	0.623	0.863
PPP2R2B	PPP2R3C	9606.ENSP00000377936	9606.ENSP00000261475	0	0	0	0	0.064	0	0	0.629	0.638
PPP2R2B	PRKCG	9606.ENSP00000377936	9606.ENSP00000263431	0	0	0	0	0.133	0	0	0.595	0.633
PPP2R2B	PPP2R3A	9606.ENSP00000377936	9606.ENSP00000264977	0	0	0	0	0.063	0	0.540	0.677	0.848
PPP2R2B	PPP2R2C	9606.ENSP00000377936	9606.ENSP00000335083	0	0	0	0.982	0.119	0.683	0.800	0.741	0.940
PPP2R2B	PPP2R5E	9606.ENSP00000377936	9606.ENSP00000337641	0	0	0	0	0.076	0.249	0.540	0.608	0.858
PPP2R2B	PPP2R3B	9606.ENSP00000377936	9606.ENSP00000375080	0	0	0	0	0.063	0	0.540	0.639	0.830
PPP2R2B	PPP3CC	9606.ENSP00000377936	9606.ENSP00000380878	0	0	0	0	0.127	0.248	0.540	0.103	0.692
PPP2R2B	PPP3CB	9606.ENSP00000377936	9606.ENSP00000378306	0	0	0	0	0.127	0.248	0.540	0.103	0.692
PPP2R2B	PPP3CA	9606.ENSP00000377936	9606.ENSP00000378323	0	0	0	0	0.148	0.248	0.540	0.103	0.700
PPP2R2B	PPP2R5D	9606.ENSP00000377936	9606.ENSP00000417963	0	0	0	0	0.076	0.249	0.540	0.567	0.843
PPP2R2B	PPP2R5C	9606.ENSP00000377936	9606.ENSP00000412324	0	0	0	0	0.076	0.249	0.540	0.581	0.848
PPP2R2B	PPP2R2D	9606.ENSP00000377936	9606.ENSP00000399970	0	0	0	0.981	0	0.307	0.800	0.690	0.857
PPP2R2C	PPP2R5B	9606.ENSP00000335083	9606.ENSP00000164133	0	0	0	0	0.099	0.249	0.540	0.615	0.864
PPP2R2C	PPP2R5A	9606.ENSP00000335083	9606.ENSP00000261461	0	0	0	0	0.076	0.249	0.540	0.608	0.858
PPP2R2C	PPP2R3C	9606.ENSP00000335083	9606.ENSP00000261475	0	0	0	0	0.064	0	0	0.645	0.654
PPP2R2C	PPP2R3A	9606.ENSP00000335083	9606.ENSP00000264977	0	0	0	0	0.063	0	0.540	0.676	0.848
PPP2R2C	PPP3CC	9606.ENSP00000335083	9606.ENSP00000380878	0	0	0	0	0.127	0.248	0.540	0.103	0.692
PPP2R2C	PPP3CB	9606.ENSP00000335083	9606.ENSP00000378306	0	0	0	0	0.127	0.248	0.540	0.180	0.719
PPP2R2C	PPP3CA	9606.ENSP00000335083	9606.ENSP00000378323	0	0	0	0	0.158	0.248	0.540	0.175	0.728
PPP2R2C	PPP2R5D	9606.ENSP00000335083	9606.ENSP00000417963	0	0	0	0	0.076	0.249	0.540	0.595	0.853
PPP2R2C	PPP2R5E	9606.ENSP00000335083	9606.ENSP00000337641	0	0	0	0	0.076	0.249	0.540	0.596	0.854
PPP2R2C	PPP2R2D	9606.ENSP00000335083	9606.ENSP00000399970	0	0	0	0.981	0.062	0.284	0.800	0.694	0.855
PPP2R2C	PPP2R3B	9606.ENSP00000335083	9606.ENSP00000375080	0	0	0	0	0.063	0	0.540	0.693	0.856
PPP2R2C	PPP2R5C	9606.ENSP00000335083	9606.ENSP00000412324	0	0	0	0	0.076	0.249	0.540	0.860	0.949
PPP2R2D	PPP2R5B	9606.ENSP00000399970	9606.ENSP00000164133	0	0	0	0	0.076	0.388	0.540	0.679	0.905
PPP2R2D	PPP2R5A	9606.ENSP00000399970	9606.ENSP00000261461	0	0	0	0	0.076	0.428	0.720	0.726	0.954
PPP2R2D	PPP2R3C	9606.ENSP00000399970	9606.ENSP00000261475	0	0	0	0	0.064	0	0	0.742	0.748
PPP2R2D	PPP2R3A	9606.ENSP00000399970	9606.ENSP00000264977	0	0	0	0	0.063	0	0.720	0.752	0.929
PPP2R2D	PPP2R5E	9606.ENSP00000399970	9606.ENSP00000337641	0	0	0	0	0.076	0.249	0.540	0.695	0.889
PPP2R2D	PPP2R3B	9606.ENSP00000399970	9606.ENSP00000375080	0	0	0	0	0.063	0	0.720	0.675	0.907
PPP2R2D	PPP3CB	9606.ENSP00000399970	9606.ENSP00000378306	0	0	0	0	0.127	0.248	0.720	0.103	0.813
PPP2R2D	PPP3CA	9606.ENSP00000399970	9606.ENSP00000378323	0	0	0	0	0.127	0.248	0.720	0.145	0.821
PPP2R2D	PPP3CC	9606.ENSP00000399970	9606.ENSP00000380878	0	0	0	0	0.127	0.248	0.540	0.103	0.692
PPP2R2D	PPP2R5C	9606.ENSP00000399970	9606.ENSP00000412324	0	0	0	0	0.076	0.249	0.720	0.657	0.924
PPP2R2D	PPP2R5D	9606.ENSP00000399970	9606.ENSP00000417963	0	0	0	0	0.076	0.790	0.540	0.709	0.970
